Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-380108:R-HSA-380108	4	20.0	1.1236116633405305E-4	CXCL1, CCL3, CCL4, CCL7	16	59	9075	38.45338983050847	0.003701260205449697	0.003701260205449697	0.09803203643369285
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	5	25.0	1.6570519694036144E-4	CCL3, CCL23, CCL8, CCL4, CCL7	20	254	16792	16.52755905511811	0.0351622132003957	0.0019866511218930016	0.21010609094187505
GOTERM_MF_DIRECT	GO:0005031~tumor necrosis factor-activated receptor activity	3	15.0	3.263997256931448E-4	TNFRSF1A, TNFRSF10B, CD40	20	24	16881	105.50625	0.015868937575189923	0.005317875529053384	0.3125127492923929
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	6	30.0	3.3285704448591895E-4	CCL3, CCL23, CCL8, CD40, CCL4, CCL7	20	565	16792	8.916106194690265	0.0693845057765109	0.0037775360386648194	0.42163439339023556
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	3	15.0	4.505243122369948E-4	CCL3, CCL23, CCL8	20	28	16792	89.95714285714286	0.09274813662749015	0.004854935468223798	0.5702928425006526
GOTERM_MF_DIRECT	GO:0004872~receptor activity	4	20.0	0.0017436692185591586	CD244, TNFRSF10B, IL10RA, CD40	20	217	16881	15.55852534562212	0.08196004723675887	0.021151689675158125	1.659362046601387
GOTERM_CC_DIRECT	GO:0009986~cell surface	5	25.0	0.002101290966828831	PLAT, TNFRSF1A, TNFRSF10B, F3, CD40	20	542	18224	8.40590405904059	0.06509658719350409	0.02218750700240102	1.8053107121730805
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	6	30.0	0.0026955201939217665	CXCL1, CCL3, CCL23, CCL8, CCL4, CCL7	20	899	16792	5.603559510567297	0.44178912981004226	0.027380940704784584	3.36770562791584
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	4	20.0	0.0027597743692695307	PLAT, F3, HGF, MMP1	20	255	16881	13.24	0.12664738143321175	0.026719717118428243	2.614923692645843
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	3	15.0	0.0028771799837495997	TNFRSF1A, TNFRSF10B, CD40	20	71	16792	35.47605633802817	0.46332717622320607	0.027892994467575538	3.590864469776356
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	4	20.0	0.0033892955964433666	PLAT, F3, MMP1, SPON1	20	296	18224	12.313513513513513	0.10294820187723719	0.026794890770098556	2.897585073108211
GOTERM_CC_DIRECT	GO:0005623~cell	3	15.0	0.00479663140057617	CCL23, CCL8, CCL7	20	100	18224	27.336000000000002	0.14260924630791538	0.03030365394726875	4.07875723421215
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	3	15.0	0.007743685632070682	TNFRSF1A, TNFRSF10B, CD40	20	118	16792	21.345762711864406	0.8134667756257197	0.07040506722133044	9.39527330644372
GOTERM_MF_DIRECT	GO:0016004~phospholipase activator activity	2	10.0	0.007853518133021264	CCL3, CCL8	20	7	16881	241.15714285714287	0.3204615436183841	0.06236097798236495	7.280976456524857
GOTERM_MF_DIRECT	GO:0031730~CCR5 chemokine receptor binding	2	10.0	0.00897066778045462	CCL3, CCL4	20	8	16881	211.01250000000002	0.35695860421208037	0.061129784876210125	8.27714326107023
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	3	15.0	0.009468942186547976	TNFRSF1A, IL10RA, F3	20	131	16792	19.227480916030533	0.8719118334233491	0.08206300056510007	11.374494949220914
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	2	10.0	0.010139857068447873	CCL3, CCL7	20	9	16792	186.5777777777778	0.8893506370019888	0.08429000041713763	12.13335612892118
GOTERM_BP_DIRECT	GO:0042511~positive regulation of tyrosine phosphorylation of Stat1 protein	2	10.0	0.012379892407089962	TNFRSF1A, CD40	20	11	16792	152.65454545454548	0.9321697432424861	0.09831520039542985	14.623883069679366
GOTERM_MF_DIRECT	GO:0008201~heparin binding	3	15.0	0.013734138830355512	CCL23, CCL8, CCL7	20	160	16881	15.825937499999998	0.49218440935747654	0.08121635937738869	12.418037713851904
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	3	15.0	0.014037433288560941	TNFRSF1A, TNFRSF10B, CD40	20	161	16792	15.64472049689441	0.9528097614193557	0.1069342915905086	16.424732905425856
GOTERM_BP_DIRECT	GO:0043922~negative regulation by host of viral transcription	2	10.0	0.014615124812842202	CCL3, CCL4	20	13	16792	129.16923076923078	0.958421132174286	0.10736476952103202	17.04410198518155
KEGG_PATHWAY	hsa05132:Salmonella infection	3	15.0	0.017394405056978025	CXCL1, CCL3, CCL4	18	83	6879	13.813253012048191	0.5984680582549091	0.2622542782625157	15.674425869215314
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	3	15.0	0.018253398687259354	TNFRSF1A, TNFRSF10B, CD40	20	185	16792	13.615135135135136	0.9812986999772958	0.12821503996695371	20.848695094523407
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	3	15.0	0.01901182157694413	TNFRSF1A, CD40, CCL4	18	87	6879	13.178160919540229	0.6314331753205826	0.22083567383546499	17.013363864701205
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	3	15.0	0.020401626639821282	CD244, CD274, CD40	20	213	18224	12.833802816901407	0.4829437767916477	0.10410668714622273	16.349448599297666
GOTERM_BP_DIRECT	GO:0050850~positive regulation of calcium-mediated signaling	2	10.0	0.022400755403912644	CCL3, CCL4	20	20	16792	83.96000000000001	0.9925054565857881	0.15051019201038818	24.989236888685042
GOTERM_BP_DIRECT	GO:0045861~negative regulation of proteolysis	2	10.0	0.023508219370767757	PLAT, CSTB	20	21	16792	79.96190476190476	0.9941330026988391	0.15274641382086873	26.060611838753346
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	3	15.0	0.027515834018942545	CCL3, CD40, CCL4	18	106	6879	10.816037735849056	0.7656353961765088	0.2518677022910456	23.74452823031259
GOTERM_BP_DIRECT	GO:0051928~positive regulation of calcium ion transport	2	10.0	0.029027733979399062	CCL3, CCL4	20	26	16792	64.58461538461539	0.9982754560685692	0.18031673074364907	31.193161350345065
KEGG_PATHWAY	hsa05145:Toxoplasmosis	3	15.0	0.029471349433302103	TNFRSF1A, IL10RA, CD40	18	110	6879	10.422727272727274	0.7889259963266099	0.22837588596369074	25.221318503476432
GOTERM_MF_DIRECT	GO:0042056~chemoattractant activity	2	10.0	0.02997143867537889	CCL3, HGF	20	27	16881	62.52222222222223	0.7748657525625565	0.15267686815217596	25.305191164116824
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	2	10.0	0.03670541837051419	CCL3, CD40	20	33	16792	50.88484848484848	0.9996895659354315	0.21711848012035118	37.78802461233033
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2	10.0	0.03670541837051419	TNFRSF10B, HGF	20	33	16792	50.88484848484848	0.9996895659354315	0.21711848012035118	37.78802461233033
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	2	10.0	0.038888456441932	CCL3, HGF	20	35	16792	47.977142857142866	0.9998098311493284	0.2227460765060877	39.553876027271286
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	2	10.0	0.04215422760027905	TNFRSF1A, TNFRSF10B	20	38	16792	44.189473684210526	0.9999088310950032	0.233403115932576	42.10949258452984
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	7	35.0	0.06019049293503535	PLAT, RNASE3, F3, CD274, CSTB, FABP4, CD40	20	2811	18224	2.2690857346140163	0.862825088613614	0.24707186329412456	41.58789942348442
KEGG_PATHWAY	hsa05310:Asthma	2	10.0	0.07168814738866845	RNASE3, CD40	18	30	6879	25.477777777777778	0.9791030661788134	0.4245444336387102	51.45715129680097
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	2	10.0	0.08262124431950005	CCL3, CCL8	20	76	16792	22.094736842105263	0.9999999918620579	0.40393712653915437	66.52848448606261
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	2	10.0	0.08574605274809934	TNFRSF1A, HGF	20	79	16792	21.255696202531645	0.9999999961056201	0.40746426233438116	67.94703345212163
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	2	10.0	0.08989678083457296	TNFRSF10B, F3	20	83	16792	20.23132530120482	0.9999999985425941	0.41458661887146897	69.74572290451975
GOTERM_BP_DIRECT	GO:0006887~exocytosis	2	10.0	0.08989678083457296	CCL3, CCL8	20	83	16792	20.23132530120482	0.9999999985425941	0.41458661887146897	69.74572290451975
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	2	10.0	0.09093166988405917	CCL3, F3	20	84	16792	19.99047619047619	0.9999999988601438	0.41022214199770435	70.17946168072342
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	2	10.0	0.09196544401770776	CCL3, CCL4	20	85	16792	19.755294117647058	0.9999999991085166	0.4060459721587468	70.60700760251437
